,id,x,y,type
0,1011580573,12692.04,19269.24,priority
1,101464582,11972.19,16449.57,priority
2,104255852,12065.24,16595.17,traffic_light
3,1063965797,13032.85,17576.42,priority
4,1077347793,10871.10,17198.63,priority
5,1078684116,10903.98,17164.84,traffic_light
6,1078684132,10894.87,17145.52,traffic_light
7,1100103496,12872.14,19972.17,priority
8,1139712195,13182.17,17479.34,priority
9,1146944330,13583.91,15254.70,priority
10,1168822385,14943.62,18097.97,priority
11,1219104552,12782.16,16327.06,priority
12,1238704,12814.51,14924.25,traffic_light
13,1243218667,11996.05,16498.78,priority
14,1252201733,10529.76,15024.59,priority
15,1340936532,14150.97,15509.01,priority
16,1373730443,11328.42,16355.81,priority
17,1373730465,11282.97,16507.51,priority
18,1393689529,14585.60,15478.80,priority
19,1393690270,14645.56,15460.08,priority
20,1393691330,14443.29,15465.97,priority
21,1457660304,10233.48,16181.97,priority
22,1457660305,10202.36,16183.85,priority
23,14593187,13566.08,15244.56,traffic_light
24,14601975,13335.11,15199.37,priority
25,1462694008,14944.74,18072.94,traffic_light
26,1464326514,13604.18,18162.48,priority
27,1474567438,14891.87,18940.05,traffic_light
28,1474612214,14892.36,18954.24,priority
29,1492311049,14123.26,16623.44,traffic_light
30,1502320699,11155.23,19986.19,priority
31,151110200,11350.34,16283.67,priority
32,151110209,11320.99,16244.84,priority
33,151110230,11371.02,16217.09,priority
34,1574556639,11440.15,15872.94,priority
35,1584110709,14072.38,15101.02,priority
36,1610102670,13177.53,15053.36,priority
37,1625816017,12976.73,16314.65,priority
38,1625816025,12979.40,16344.14,priority
39,1626763644,12277.85,16864.44,traffic_light
40,1630216482,11084.99,15664.96,priority
41,1638028923,11813.23,16860.62,priority
42,1638951678,13199.35,15016.07,priority
43,1638951689,13208.64,15019.48,priority
44,1639063741,13555.07,15106.41,priority
45,1639063754,13768.31,15234.15,right_before_left
46,1639063764,13874.79,15375.08,priority
47,1652563350,11107.39,15095.24,priority
48,1672368519,13216.08,15035.94,traffic_light
49,1673121810,11984.74,16491.64,priority
50,1676897371,10473.66,14964.59,priority
51,1676911892,10533.08,15176.86,priority
52,1677325198,15199.52,15977.56,dead_end
53,1677325257,14831.34,16041.11,priority
54,1677325258,14877.82,16032.13,priority
55,1678156849,14077.39,16275.29,priority
56,1678156882,14226.93,16368.68,priority
57,1678177308,14073.92,16232.16,priority
58,1678177337,14075.39,16250.16,priority
59,1678199408,13949.45,16180.26,priority
60,1678199473,13863.05,16454.00,priority
61,1678199533,13853.11,16544.76,priority
62,1678230173,14314.63,16475.91,priority
63,1678246891,13860.35,16509.29,priority
64,1678246905,13668.35,16610.30,right_before_left
65,1678246936,13733.64,16696.42,priority
66,1678246942,13668.56,16722.31,priority
67,1678411666,10108.77,19977.44,priority
68,1678411721,10054.94,20065.75,dead_end
69,1678411767,9990.81,20085.88,dead_end
70,1678411906,9813.89,20360.72,dead_end
71,1679579323,13610.43,15269.25,priority
72,1679579491,13649.10,15631.86,priority
73,1679579561,13561.09,15843.63,priority
74,1679641284,14586.92,15443.81,priority
75,1679797954,14684.20,15885.67,priority
76,1679797967,14666.80,15911.57,priority
77,1679917650,14814.71,16605.52,traffic_light
78,1679918128,14771.87,17725.15,priority
79,1679918131,14837.11,17720.95,priority
80,1679918259,14942.28,18034.87,priority
81,1679918414,14650.60,18398.36,priority
82,1679918416,15176.09,18389.56,priority
83,1679918425,14835.62,18441.54,priority
84,1679918444,14898.95,18456.35,priority
85,1679918454,14528.05,18501.01,priority
86,1679918480,14624.24,18573.06,right_before_left
87,1679918504,14625.29,18652.99,priority
88,1679948677,14594.60,17239.41,priority
89,1679948681,14175.40,17233.18,priority
90,1679948869,14357.03,18987.50,priority
91,1679948931,14227.34,19302.03,priority
92,1680004081,14666.54,18719.89,priority
93,1680004091,14744.68,18766.54,priority
94,1680004097,14714.61,18846.90,priority
95,1680004120,14788.71,18868.43,priority
96,1680834779,13453.77,16277.05,priority
97,1680834806,13558.38,16323.50,priority
98,1680834808,13508.75,16335.09,priority
99,1680834833,13538.51,16496.82,priority
100,1680834862,13501.29,16767.68,priority
101,1680834878,13552.75,16862.50,priority
102,1680834880,13485.57,16882.03,priority
103,1680834980,13523.24,17039.40,priority
104,1680835072,13490.22,17267.64,priority
105,1680835124,13121.31,17376.16,priority
106,1681608180,12863.98,17509.44,priority
107,1681608644,13268.72,18286.75,right_before_left
108,1681608658,13323.06,18424.92,priority
109,1681608676,13297.92,18444.61,priority
110,1681608777,13567.98,18828.09,priority
111,1681608830,13354.34,19137.01,priority
112,1681608855,13267.98,19590.60,priority
113,1683510206,13338.36,16806.06,priority
114,1683510231,13044.23,17056.54,priority
115,1683510241,13147.19,17066.26,priority
116,1683610395,10851.94,19552.83,priority
117,1683627730,11271.52,19019.00,priority
118,1683627734,11242.15,19032.81,priority
119,1683627763,11220.50,19054.27,priority
120,1683627819,11303.82,19108.60,priority
121,1684469777,11325.68,19932.14,priority
122,168536277,14377.24,14610.69,dead_end
123,1686164905,10150.45,19062.24,priority
124,1686195486,10210.04,19012.17,priority
125,1686195716,10183.67,19528.74,priority
126,1686195741,10189.00,19601.29,priority
127,1686195757,10176.81,19615.29,priority
128,1686195785,10203.63,19643.95,traffic_light
129,1686195810,10157.22,19663.62,traffic_light
130,1686195815,10212.56,19681.55,priority
131,1686195819,10124.13,19679.46,priority
132,1686195823,10117.11,19696.83,priority
133,1686195827,10087.21,19716.40,priority
134,1686195834,10237.17,19749.09,priority
135,1686195850,9868.14,19908.11,priority
136,1686272312,10186.91,19577.07,priority
137,1686314524,10202.84,19664.57,priority
138,1690478728,10072.01,18791.65,priority
139,1692287777,14472.10,15554.59,right_before_left
140,1692287822,14406.95,15853.13,priority
141,1692287824,14421.65,15866.15,priority
142,1696041569,9754.41,16566.34,dead_end
143,1696333158,10524.58,14957.64,traffic_light
144,1705497075,11698.49,15714.85,priority
145,1722236857,11623.31,16318.04,priority
146,1722236858,11602.04,16321.85,priority
147,1722236890,11254.25,16571.45,priority
148,1722236923,11175.34,16712.62,priority
149,1722236932,11144.05,16769.51,priority
150,1722236945,11099.34,16846.00,priority
151,1722236949,11078.74,16886.30,priority
152,1722236968,11033.66,16957.49,priority
153,1722236980,10962.61,17058.07,priority
154,1722237012,10831.29,17287.06,priority
155,1722237028,10724.40,17309.28,priority
156,1722237047,10835.53,17382.73,priority
157,1722237075,10547.04,17451.59,priority
158,1722237076,10489.37,17464.22,priority
159,1722237091,10434.98,17478.55,priority
160,1722237171,10411.04,17832.84,priority
161,1722237225,10254.07,18046.56,priority
162,1722237227,10344.14,18051.07,right_before_left
163,1722237237,10399.07,18053.68,priority
164,1725697858,10283.75,16208.45,right_before_left
165,1725697885,10237.82,16240.71,priority
166,1725697891,10230.37,16246.24,priority
167,1725697901,10212.17,16256.74,traffic_light
168,1725697912,10163.54,16268.72,priority
169,1725697932,10135.25,16291.93,priority
170,1754800693,9897.11,18628.75,priority
171,1765232737,13653.95,17951.25,priority
172,1880680506,11736.98,15666.51,priority
173,1888001394,11668.51,15377.00,priority
174,1905648557,10497.03,17664.56,priority
175,1913962718,10440.15,17666.16,priority
176,194210673,11065.95,15596.75,priority
177,1946084705,12020.04,15467.52,priority
178,1950611448,10879.48,17188.63,priority
179,1968504733,11971.41,15356.66,priority
180,1968504737,11980.21,15371.32,priority
181,2031800380,14333.38,16661.73,priority
182,2032344069,14240.92,16885.12,priority
183,2035465322,12107.51,15042.02,priority
184,2084882004,14325.31,15695.89,dead_end
185,2087339030,14482.39,16287.93,priority
186,2092482575,14072.84,16191.66,priority
187,2092522478,14077.49,16202.45,priority
188,2092522479,14080.64,16253.09,priority
189,2093662690,12531.47,15527.36,priority
190,2094232814,13926.62,16184.93,priority
191,2109063816,13233.44,14981.82,dead_end
192,2109656995,14026.43,14966.88,dead_end
193,2111201731,14041.86,15020.12,priority
194,2112725030,14211.82,15612.89,priority
195,2112873709,14752.47,15941.28,priority
196,2112963686,14764.24,16143.61,priority
197,2114070201,11718.79,15719.15,priority
198,2118859046,11334.75,16915.33,priority
199,2118859047,11325.29,16919.22,priority
200,2118859048,11318.82,16922.99,priority
201,2121328808,10421.55,17560.88,priority
202,2122860659,14079.69,16235.42,priority
203,212998951,10095.47,16759.73,priority
204,212998954,10042.56,17012.69,priority
205,213024085,9912.68,17306.17,dead_end
206,2130837925,12477.38,15527.18,traffic_light
207,2137654692,14675.88,15899.91,priority
208,2137729658,11591.24,18057.73,priority
209,2139297791,10927.33,17228.51,priority
210,2139297793,10978.66,17291.11,priority
211,2139312003,10902.92,17183.40,priority
212,2139321453,10876.11,17147.49,priority
213,2139336751,10891.63,17178.41,priority
214,2139385223,10882.87,17166.20,priority
215,2140622754,10885.85,17160.76,priority
216,2140622758,10883.84,17164.22,priority
217,2140622760,10893.96,17176.14,priority
218,215159496,10174.59,18606.71,priority
219,215160747,10219.85,18916.61,priority
220,215164623,10247.85,18704.31,priority
221,215278813,10643.57,19893.44,priority
222,215283089,11547.36,18647.23,priority
223,215285030,11177.82,19417.42,priority
224,215285699,11195.32,19328.97,priority
225,215285700,11250.22,19386.99,priority
226,215286270,11378.19,19127.34,priority
227,215288154,11749.56,18753.42,priority
228,215290283,12810.95,17589.22,traffic_light
229,215303711,12851.69,16228.30,priority
230,215304220,12767.56,16319.57,priority
231,215310638,12877.89,17409.21,priority
232,215310639,12872.80,17281.67,priority
233,215310641,12862.65,16834.11,priority
234,215311550,12804.44,17288.81,priority
235,215312518,12862.25,17118.85,priority
236,215313696,12812.78,17069.80,priority
237,215314540,12696.98,16938.00,priority
238,215319750,12577.47,16389.89,priority
239,215320140,12470.73,16327.88,priority
240,215326822,12305.31,16866.16,traffic_light
241,215338852,12584.25,16542.64,priority
242,215341700,12689.24,16420.04,priority
243,215341705,12795.21,16432.33,priority
244,215346660,12416.75,17038.89,traffic_light
245,215346669,12804.84,16481.43,priority
246,215347817,12484.32,16975.32,priority
247,215351732,12635.62,17088.03,priority
248,215351734,12686.90,17100.45,priority
249,215352365,12527.50,17121.62,priority
250,215352368,12571.26,17056.77,priority
251,215353157,12601.45,17180.96,priority
252,215355639,12584.39,16952.77,priority
253,215361057,12713.59,16613.76,right_before_left
254,215365646,12509.36,16624.42,priority
255,215400393,9889.71,17527.27,priority
256,215424346,10650.25,17225.90,priority
257,215424347,10821.70,17166.44,priority
258,215425499,10698.55,17207.11,priority
259,215807615,10017.25,17561.56,priority
260,215807616,9957.40,17588.68,priority
261,215808928,10031.74,17803.35,priority
262,215811723,10098.05,17763.21,priority
263,215811724,10113.67,17449.60,priority
264,215817188,10186.06,17583.98,priority
265,215817190,10184.32,17426.86,priority
266,215818758,10267.27,17489.34,priority
267,215818759,10261.83,17577.25,priority
268,215818763,10254.93,17748.66,priority
269,215819741,10180.92,17724.04,priority
270,215845183,10184.09,19080.95,traffic_light
271,2170902014,10886.95,17171.54,priority
272,218012008,11701.37,17940.08,priority
273,218016626,12187.16,18242.61,priority
274,218030449,12486.52,18402.92,priority
275,218030455,12231.99,18694.52,priority
276,218030458,11993.48,18480.29,priority
277,218052177,13335.63,16839.10,priority
278,218053895,13341.56,16784.51,priority
279,218055080,13119.25,16801.19,priority
280,218068198,12670.32,16265.40,priority
281,218071685,12537.66,16193.07,priority
282,218083868,13367.17,16866.90,priority
283,218083869,13332.39,16889.13,priority
284,218181296,10065.76,16331.31,traffic_light
285,218185614,10232.27,16375.86,priority
286,218185619,10301.61,16605.58,priority
287,218186205,10314.25,16532.54,priority
288,218219607,9947.93,15983.70,priority
289,218219610,9993.88,16090.93,priority
290,220512743,10162.42,19148.39,priority
291,220546168,10010.23,17479.48,priority
292,220592688,10016.30,18573.64,priority
293,221042615,10162.01,19158.44,priority
294,223094976,9982.77,17154.07,priority
295,223096046,10017.33,16852.19,priority
296,223097050,10051.22,16971.15,right_before_left
297,223097658,10028.40,17041.86,right_before_left
298,223250920,12210.71,17257.50,priority
299,223256032,12438.69,17205.50,right_before_left
300,223257678,12373.65,17195.80,right_before_left
301,223259082,12473.73,17332.04,right_before_left
302,223261577,12632.71,17420.75,right_before_left
303,223261581,12519.26,17467.70,right_before_left
304,223261585,12369.82,17466.27,right_before_left
305,223284745,12036.61,17871.08,priority
306,223284748,11923.48,17672.75,priority
307,223286046,11972.63,17793.73,priority
308,223286048,11989.16,17724.52,priority
309,223317862,11911.02,18240.50,priority
310,223317863,11987.84,18120.47,priority
311,223329147,11774.38,18484.47,priority
312,223329149,11641.91,18382.25,priority
313,223335845,11720.96,18443.25,priority
314,223339013,11027.61,17809.48,right_before_left
315,223341795,10929.49,17505.62,priority
316,223342748,10964.88,17532.34,right_before_left
317,223344148,10774.28,17610.35,priority
318,223347731,11084.56,17741.38,right_before_left
319,224345978,12182.63,16682.40,priority
320,2269249668,14644.02,17832.64,priority
321,2269266541,14894.05,17538.70,traffic_light
322,2269266554,14786.63,17439.92,right_before_left
323,2269291621,14796.65,16625.02,priority
324,2269291623,14838.30,16755.44,priority
325,2275367873,13260.80,17126.35,priority
326,2275367874,13294.33,17154.81,priority
327,2275443769,12862.29,16936.50,priority
328,2275443771,12860.09,16997.27,priority
329,227630038,12369.70,17176.42,right_before_left
330,227630045,12187.03,17539.43,priority
331,2284337798,12354.98,15375.21,priority
332,228644862,10853.91,17673.10,right_before_left
333,228644866,10822.25,17648.29,right_before_left
334,228650476,10955.86,17458.66,priority
335,228666817,10107.92,17591.40,priority
336,228684602,10343.15,17568.43,priority
337,228684615,10335.97,17739.45,priority
338,228684622,10348.58,17475.08,priority
339,228724876,11501.26,19479.53,priority
340,228724880,11969.86,18979.88,priority
341,228724884,12457.23,19060.84,priority
342,228724886,12391.13,19044.25,priority
343,228724894,12337.08,18986.78,priority
344,228724902,12094.26,19005.27,priority
345,228724908,12251.99,19142.21,priority
346,228724927,12383.95,19077.06,priority
347,228724930,12114.47,19042.48,priority
348,228724944,12338.71,19042.95,priority
349,228724945,12314.55,19024.63,priority
350,228724949,12016.89,19069.45,priority
351,228724950,12031.00,18996.82,priority
352,228724956,11906.18,19042.55,priority
353,228787418,10024.81,15938.37,priority
354,228787426,10087.51,16156.49,priority
355,229337828,10099.75,17731.87,priority
356,229339005,10231.77,17822.65,priority
357,229840993,10302.72,16788.49,priority
358,2300102574,10194.65,19054.65,priority
359,230241343,10592.81,17782.14,priority
360,230271561,9986.71,16811.48,priority
361,230292856,10002.20,16623.71,priority
362,230292861,10175.19,16637.98,priority
363,230292893,9896.34,16677.73,dead_end
364,230327883,9975.26,17019.25,dead_end
365,230327906,10225.57,16850.36,priority
366,230327910,10243.03,16835.40,priority
367,230327915,10259.90,16736.72,priority
368,230327951,10494.59,16740.44,priority
369,230327968,10564.99,16717.40,priority
370,230348990,11551.24,19806.42,priority
371,230349031,11661.47,19583.44,priority
372,230353947,13100.71,19532.27,priority
373,230353956,12539.98,19959.13,priority
374,231394168,9958.89,16928.39,dead_end
375,2316880295,13200.44,17745.07,priority
376,2316880305,13291.77,17798.36,priority
377,232249990,13021.89,17299.78,priority
378,232252587,13038.50,17118.94,priority
379,232252590,13141.12,17130.89,priority
380,232252592,13139.20,17151.33,priority
381,232252596,13247.00,17213.61,priority
382,232257056,13030.25,17208.79,priority
383,232263072,13124.37,17309.27,traffic_light
384,232263075,13132.75,17220.05,traffic_light
385,232293172,13513.84,16676.32,priority
386,2332166194,12759.04,16113.18,priority
387,233285773,10017.08,16626.53,priority
388,233289324,9892.35,16457.88,dead_end
389,2340562483,14649.33,17221.64,priority
390,2340657644,11011.29,17329.39,priority
391,2340664386,13291.66,19533.63,priority
392,234448321,11295.17,19687.88,priority
393,234457229,12010.21,18498.44,priority
394,234584085,10333.98,18225.28,right_before_left
395,234584089,10210.96,18133.11,right_before_left
396,234584097,10160.13,18050.64,right_before_left
397,234584099,10380.20,18228.93,priority
398,234589982,10111.74,18070.88,priority
399,234605642,10278.42,18151.96,priority
400,234605672,10295.55,18223.49,priority
401,234643740,10350.69,17995.40,priority
402,234643751,10253.42,17998.88,priority
403,234643784,10249.86,17985.34,priority
404,234643799,10143.85,17995.23,priority
405,2366317807,14169.31,15698.57,priority
406,2372015449,10169.28,19422.49,traffic_light
407,2374219157,14277.15,18320.12,right_before_left
408,238109921,12257.93,17293.92,right_before_left
409,238109962,9944.78,17709.70,priority
410,238109978,10021.39,17672.54,priority
411,238313977,12397.15,17060.32,traffic_light
412,238373648,10477.30,16592.14,traffic_light
413,238614952,12383.23,17801.11,priority
414,238614968,12534.90,17880.04,priority
415,238614974,12202.51,17829.67,priority
416,238614988,12320.46,17913.68,priority
417,238614990,12348.92,17941.93,priority
418,238614995,12378.63,17968.04,priority
419,238614998,12400.35,17993.05,right_before_left
420,238615004,12166.41,17888.82,priority
421,238615010,12241.81,17934.55,priority
422,238615027,12447.63,17470.68,right_before_left
423,2387467334,14910.83,18811.12,traffic_light
424,2389363133,12060.63,15913.20,priority
425,2403150011,10885.47,19427.05,priority
426,2406101572,14479.97,20106.65,priority
427,2407709731,12711.01,18277.65,priority
428,242169199,12499.82,15553.40,priority
429,242394650,10902.61,17541.13,priority
430,242394682,10853.48,17607.04,priority
431,242394705,11049.97,17931.27,priority
432,242394726,10978.55,17874.33,right_before_left
433,242516991,10681.91,17879.72,priority
434,242517003,10804.92,17738.42,priority
435,242517076,11055.89,17936.46,priority
436,242517111,10772.92,17713.22,priority
437,242517146,10848.09,17771.18,priority
438,2427226222,14858.77,16881.34,priority
439,2427287508,14934.02,17882.88,priority
440,2427289544,14881.87,17343.78,priority
441,242847938,12602.54,18444.58,priority
442,242847944,13061.22,18878.21,priority
443,242847972,12969.34,18900.44,priority
444,242848015,13069.73,17844.02,right_before_left
445,242848031,13095.95,17681.65,priority
446,242848043,12846.69,18111.49,priority
447,242848066,12869.96,18131.33,right_before_left
448,242848069,12808.22,18101.01,priority
449,242848079,12823.40,18083.41,priority
450,242848080,11265.58,20033.42,priority
451,242848101,13339.07,17505.63,priority
452,242848105,13355.42,18782.55,priority
453,242848111,13455.75,18883.31,priority
454,242848132,13355.80,18818.01,priority
455,242848134,13381.46,17253.40,priority
456,242848135,13248.73,18917.45,priority
457,242848137,13000.74,18887.55,priority
458,242922724,12665.99,16690.86,priority
459,242922727,12694.46,16738.92,priority
460,2430886791,12961.49,17837.99,priority
461,243172148,13127.57,18929.65,priority
462,243172157,13191.17,18855.32,priority
463,243172167,13209.85,18945.91,priority
464,243172177,13071.05,18759.18,priority
465,243172194,13231.84,18929.55,right_before_left
466,243364923,12428.24,20059.83,dead_end
467,243364937,12969.01,18004.35,right_before_left
468,243364947,12847.37,17929.11,priority
469,243739783,14349.61,18917.97,priority
470,243740885,14456.60,18499.17,priority
471,243741100,14624.13,18880.39,priority
472,243779047,14818.89,18901.38,traffic_light
473,243779655,14846.72,18812.52,priority
474,243836195,14546.12,18687.82,priority
475,243836242,14322.86,18366.51,priority
476,243836569,14652.44,18064.70,priority
477,243836584,14634.38,18253.56,right_before_left
478,243836587,14911.68,18314.68,traffic_light
479,243844792,14884.50,18597.08,priority
480,243983166,11916.50,16464.17,priority
481,243985553,12462.76,15477.48,priority
482,243985555,12469.64,15482.33,priority
483,244416070,14554.86,18831.27,priority
484,245798672,11069.07,17035.68,priority
485,245798674,11025.76,17097.31,priority
486,245996472,11071.63,17408.06,priority
487,245996475,10998.52,17427.68,priority
488,245996479,11033.57,17359.00,priority
489,245996484,10943.18,17372.97,priority
490,245996486,10927.88,17276.23,priority
491,245999226,10871.61,18010.64,priority
492,245999233,10910.26,17820.15,priority
493,245999235,10813.15,17931.86,priority
494,245999237,10855.06,17965.74,right_before_left
495,245999238,10887.18,17990.58,priority
496,245999253,10940.08,18066.93,priority
497,245999255,10927.31,17939.08,priority
498,245999257,10896.86,17912.77,right_before_left
499,246039731,10578.51,17671.67,priority
500,246039732,10577.86,17667.06,priority
501,246190339,13860.53,14870.32,priority
502,246190363,13733.52,14928.49,dead_end
503,246191948,13779.53,15025.66,priority
504,246271863,12536.65,17612.23,priority
505,246271866,13195.76,16702.01,priority
506,246271867,12605.88,17822.35,priority
507,246271871,13249.79,16575.72,priority
508,246271874,12430.85,17797.10,priority
509,246271879,13247.41,16764.99,priority
510,246271899,12605.66,17614.70,priority
511,246271902,11903.63,18064.08,priority
512,246271903,12603.24,17632.84,priority
513,246271911,12599.76,17682.78,priority
514,246271916,12581.38,17792.63,priority
515,246271924,12755.49,17668.14,priority
516,246271935,13321.50,17113.74,priority
517,246271951,12309.57,17783.26,priority
518,246271963,13072.63,16630.50,priority
519,246271968,12530.50,17675.00,priority
520,246271970,13140.64,16166.31,priority
521,246271980,13115.66,16318.80,priority
522,246271983,12534.98,17630.50,priority
523,246271984,13268.40,16230.96,priority
524,246271996,12441.79,17750.06,priority
525,246272001,12525.60,17713.91,priority
526,246272006,13244.38,16687.56,right_before_left
527,246276900,12464.66,17552.27,priority
528,246277809,12252.35,17547.84,priority
529,246277811,12371.44,17425.87,right_before_left
530,246277813,12182.43,17375.62,priority
531,246277816,12110.39,17538.62,priority
