,id,x,y,type
1056,295102019,14730.75,19445.27,priority
1057,295102028,14406.62,19494.40,priority
1058,295102034,14586.57,19678.07,priority
1059,295102040,14562.17,19805.58,priority
1060,295102042,14555.91,19849.18,priority
1061,295102066,14431.17,19803.50,priority
1062,295102067,14412.24,19526.97,priority
1063,295102072,14306.35,19889.91,priority
1064,295102075,14296.26,20038.61,right_before_left
1065,295102085,14345.70,19980.54,priority
1066,295102091,14351.22,19961.27,priority
1067,295102218,14918.12,18958.30,traffic_light
1068,295145692,14730.86,18904.08,priority
1069,295150962,14297.84,19252.97,priority
1070,295151929,14201.02,19211.68,priority
1071,295482288,11375.29,15600.00,priority
1072,295482316,11807.45,15651.08,priority
1073,2971773875,14086.18,16709.64,right_before_left
1074,2979782305,14670.09,18555.92,right_before_left
1075,2992529121,14130.97,16666.13,priority
1076,2992529122,14144.62,16758.12,priority
1077,2993819610,13981.86,16024.61,priority
1078,2997345080,13276.66,16790.64,priority
1079,3008488927,13890.58,16349.56,priority
1080,3008488932,13821.11,16523.13,priority
1081,3008493033,13793.75,16561.71,priority
1082,3008493036,13853.02,16600.59,priority
1083,3008854750,14164.80,17109.23,priority
1084,3022958022,14009.23,15919.51,priority
1085,302370855-AddedOffRampNode,10171.04,19899.21,priority
1086,302939775,14616.88,18390.99,right_before_left
1087,304328707,13003.60,17869.87,priority
1088,3066292529,9997.62,20100.62,dead_end
1089,3071484188,14395.90,19362.15,priority
1090,3071484194,14396.81,19334.57,dead_end
1091,308322661,13580.27,16019.39,priority
1092,308322665,13575.85,15810.26,priority
1093,308322671,13252.95,15689.36,priority
1094,308326624,13654.85,15854.27,right_before_left
1095,308326629,13678.69,15868.55,right_before_left
1096,308326646,13633.64,15897.45,right_before_left
1097,308326651,13615.32,15939.88,priority
1098,308484378,13864.90,15394.93,priority
1099,310399930,14463.11,15861.65,right_before_left
1100,310458128,14818.31,15629.35,priority
1101,310458129,14723.93,15907.76,priority
1102,310458131,14851.76,15713.85,priority
1103,310458132,14869.26,15729.96,priority
1104,310458134,14869.85,15984.14,priority
1105,310458135,14716.58,15922.29,priority
1106,310458136,14888.56,15718.18,priority
1107,310458137,14867.32,15691.49,traffic_light
1108,310459901,14711.45,16032.23,right_before_left
1109,310459902,14701.68,15953.53,right_before_left
1110,310541110,14609.13,15696.29,right_before_left
1111,310616407,13781.51,15664.69,right_before_left
1112,310616518,13674.96,15638.17,traffic_light
1113,310652079,14574.66,15943.17,right_before_left
1114,310652104,14575.77,16070.84,right_before_left
1115,310652705,14644.41,15928.09,right_before_left
1116,310652927,14642.84,16052.82,right_before_left
1117,310653226,14718.40,15940.35,priority
1118,310675611,14272.56,16095.69,right_before_left
1119,310676451,14145.93,16053.22,priority
1120,310676548,14267.73,16109.39,right_before_left
1121,310742819,14304.33,15664.36,priority
1122,311100324,13852.76,15861.25,priority
1123,311127914,14003.74,15518.08,traffic_light
1124,311149240,13507.34,15995.22,priority
1125,311149242,13466.42,15988.76,priority
1126,311154219,13963.99,16199.75,priority
1127,311154429,13929.93,16211.27,traffic_light
1128,311558625,13527.09,16123.75,priority
1129,311563200,13508.22,16120.19,priority
1130,311565736,13879.25,15704.14,priority
1131,311565998,13882.86,15686.79,priority
1132,311566116,13872.75,15666.28,priority
1133,311574975,14475.05,16114.05,right_before_left
1134,311575731,14517.15,16107.56,priority
1135,311577726,14677.24,15865.42,priority
1136,311577758,14691.27,15907.81,priority
1137,311578845,14678.17,15427.56,priority
1138,311626777,15046.48,16128.25,priority
1139,311638941,14380.64,15052.80,priority
1140,311643465,14386.50,15154.30,traffic_light
1141,312968036,9974.51,19115.25,priority
1142,312968038,10097.19,19052.94,priority
1143,31310346,14428.36,15810.20,right_before_left
1144,313586,14867.14,16006.72,priority
1145,313587,14849.73,16034.72,traffic_light
1146,313593,15056.25,16097.65,dead_end
1147,313605,14127.91,16283.61,priority
1148,315118776,14970.29,18076.26,priority
1149,315372838,13911.88,17314.48,right_before_left
1150,315373118,14035.86,17310.22,right_before_left
1151,315504028,13276.07,18627.13,priority
1152,315504043,13301.91,18429.01,priority
1153,315560202,13630.96,18047.35,priority
1154,317006543,14111.24,16554.29,priority
1155,317485142,10510.55,17805.92,priority
1156,318254927,13333.68,19435.31,traffic_light
1157,318256601,13227.83,19691.90,priority
1158,318256844,13212.08,19728.69,priority
1159,318258236,13544.59,19247.02,traffic_light
1160,318258274,13491.34,19228.56,priority
1161,318258444,13398.49,19160.62,priority
1162,318259492,13211.31,18925.62,priority
1163,318261702,14385.75,19233.93,priority
1164,318448730,13048.64,16149.11,priority
1165,318448827,13185.99,16178.27,priority
1166,318448828,13174.63,16253.44,priority
1167,31919968,11410.20,15273.05,right_before_left
1168,31920001,11197.03,15113.81,traffic_light
1169,31920027,11234.37,15143.94,right_before_left
1170,31920049,11293.59,15357.23,priority
1171,31920054,11159.94,15306.40,priority
1172,31920059,11220.50,15260.72,priority
1173,3195879663,11843.94,16410.49,priority
1174,3195879664,11881.37,16438.36,priority
1175,3196028794,12205.62,16748.78,priority
1176,3196028797,12377.89,16788.07,priority
1177,320704986,14832.94,16188.77,priority
1178,320715969,14670.21,16368.62,priority
1179,320717227,14567.61,16408.36,priority
1180,320755686,12476.15,15486.07,priority
1181,32248890,11433.07,15693.89,priority
1182,32248898,11356.06,15610.11,priority
1183,32248901,11476.76,15534.29,priority
1184,32248902,11524.02,15628.72,priority
1185,32248904,11567.43,15468.97,priority
1186,32248907,11667.54,15371.70,priority
1187,32248908,11611.36,15279.21,priority
1188,32248910,11741.56,15298.35,priority
1189,32248912,11688.47,15234.50,priority
1190,32248913,11822.48,15270.80,priority
1191,32248914,11774.40,15182.90,priority
1192,32248916,11838.49,15147.91,priority
1193,32248922,11935.24,15308.47,priority
1194,32248923,11886.08,15355.87,priority
1195,32248926,11837.68,15404.19,priority
1196,32248928,11797.69,15441.13,priority
1197,32248929,11766.00,15480.42,priority
1198,32248931,11684.31,15604.69,right_before_left
1199,32248932,11587.28,15557.66,right_before_left
1200,32248934,11672.32,15479.68,priority
1201,32248935,11621.44,15415.34,priority
1202,32248947,11439.14,15258.50,priority
1203,32248956,11976.72,15476.96,priority
1204,32248957,11709.96,15063.55,right_before_left
1205,32248960,11798.03,15446.81,priority
1206,32248962,12030.06,15441.68,priority
1207,32319044,13805.03,16541.78,priority
1208,32319828,13831.28,16834.98,traffic_light
1209,32319829,13734.18,16813.85,priority
1210,32319919,13156.26,17320.79,priority
1211,32319927,13505.82,17169.57,priority
1212,32319930,13481.21,17352.06,priority
1213,3239863991,12161.74,16693.14,priority
1214,3239864011,12191.73,16732.21,priority
1215,324292439,12603.93,18304.39,dead_end
1216,324292440,12585.87,18288.75,dead_end
1217,324292441,12566.78,18272.23,priority
1218,32523606,13594.93,18201.64,traffic_light
1219,32523607,13472.78,18762.81,priority
1220,32524344,13940.26,16176.58,priority
1221,32524496,13856.21,15847.17,priority
1222,32524506,14021.66,15711.48,traffic_light
1223,32524672,13534.30,15903.45,priority
1224,32524673,13525.50,16018.41,priority
1225,32524963,13936.70,16188.55,priority
1226,32525177,14103.19,16495.36,traffic_light
1227,32525722,13857.04,16440.92,priority
1228,32543883,13986.35,15291.00,priority
1229,32543885,13953.67,15026.12,priority
1230,32543886,13943.31,14917.64,dead_end
1231,3281075629,11966.55,15505.97,priority
1232,3281192615,10212.66,18992.15,priority
1233,3281968477,12041.09,14985.92,dead_end
1234,3281989485,12043.15,14962.95,dead_end
1235,32857243,12120.89,15057.97,traffic_light
1236,32857244,12526.74,15123.67,priority
1237,328980686-AddedOffRampNode,11259.65,18118.01,priority
1238,3292335093,12208.23,15191.64,priority
1239,3292335094,12245.38,15213.11,priority
1240,3292335095,12384.33,15225.50,priority
1241,32949994,12966.08,14889.73,dead_end
1242,32950045,13194.64,15023.11,priority
1243,32950124,13214.96,15011.33,priority
1244,32995297,13406.27,16870.50,priority
1245,32995341,13458.34,16587.03,right_before_left
1246,32995371,13495.77,16383.30,right_before_left
1247,32995372,13473.90,16502.36,priority
1248,32995902,13613.94,15726.53,traffic_light
1249,32996237,13056.24,16429.63,priority
1250,32996245,13249.01,16341.94,right_before_left
1251,32996247,13435.47,16373.72,right_before_left
1252,32996267,13414.97,16492.98,right_before_left
1253,32996272,13379.92,16487.19,priority
1254,33019119,12721.30,14835.14,dead_end
1255,33021536,12367.31,14796.62,dead_end
1256,3302156367,14377.08,17055.84,priority
1257,3302156368,14401.21,17186.72,priority
1258,3302156369,14506.15,17166.00,priority
1259,3302156371,14482.21,17036.07,priority
1260,3302156372,14389.71,17124.25,priority
1261,3302156373,14494.68,17104.55,priority
1262,3302422971,14430.91,16879.12,right_before_left
1263,3302422973,14550.66,17156.41,priority
1264,3302422974,14540.44,17095.96,priority
1265,3302422975,14528.83,17027.30,priority
1266,3302422976,14312.27,17309.06,priority
1267,3302422977,14259.52,16913.89,priority
1268,3302422978,14505.61,16866.45,priority
1269,3302422981,14465.27,16944.15,priority
1270,3302422983,14280.85,17073.95,priority
1271,3302422984,14296.05,17207.33,priority
1272,3304200715,14513.87,16937.03,priority
1273,330971990,13524.59,18510.02,priority
1274,3324825300,10083.58,19973.87,priority
1275,3329935579,13565.01,17528.89,priority
1276,3333948277,12537.11,15595.23,priority
1277,3334021231,13717.88,19979.85,priority
1278,3334181781,11068.13,17949.98,priority
1279,3334219176,10109.76,19693.45,priority
1280,3337947996,10425.28,16320.04,priority
1281,3357987056,11845.15,16761.01,priority
1282,3357987057,11721.07,16976.95,priority
1283,3357987058,11218.34,18218.68,priority
1284,3398284618,10166.73,19306.26,priority
1285,34028689,10644.10,15639.93,priority
1286,34028716,10395.71,15837.00,priority
1287,34028719,10473.31,15839.37,priority
1288,34028725,10420.11,16131.38,priority
1289,34028726,10312.65,16018.28,priority
1290,34028728,10226.01,15978.95,priority
1291,34028730,10157.26,15970.38,right_before_left
1292,34028731,10088.77,16007.18,priority
1293,34028732,10158.39,15789.21,right_before_left
1294,34028738,9977.30,15845.10,priority
1295,34079191,11259.68,15930.33,priority
1296,34079199,11140.96,15748.70,priority
1297,34079214,11081.35,15790.76,right_before_left
1298,34079219,11016.82,15834.53,priority
1299,34079224,10932.83,15891.22,right_before_left
1300,34079229,10861.50,15940.52,priority
1301,34079251,10758.64,16056.47,right_before_left
1302,34079280,10926.97,16205.91,priority
1303,34079290,10732.61,16098.14,priority
1304,34079298,10619.27,16282.43,right_before_left
1305,34079314,10935.98,15737.96,traffic_light
1306,34079439,10476.94,16097.99,priority
1307,34079445,10347.57,16172.46,priority
1308,34079452,11098.78,15946.85,right_before_left
1309,34079459,11014.59,16005.46,priority
1310,34079466,10964.23,16036.90,priority
1311,34079474,10844.91,16130.61,right_before_left
1312,34079490,10494.28,16132.95,right_before_left
1313,34079493,10565.30,16216.37,priority
1314,34079503,10408.75,16294.70,priority
1315,34212098,12318.48,15351.14,priority
1316,34212112,12267.76,15386.91,priority
1317,34212193,12320.71,15664.09,priority
1318,34212220,12269.62,15628.05,right_before_left
1319,34212234,12219.97,15587.25,priority
1320,34212250,12177.84,15532.86,priority
1321,34212275,12168.46,15658.61,priority
1322,34212318,12198.11,15745.04,priority
1323,34212426,12112.62,15616.09,priority
1324,34212435,12007.84,15477.40,priority
1325,34212538,11776.59,15647.03,priority
1326,3424855727,10441.19,17390.27,priority
1327,34482646,11684.07,15834.72,priority
1328,34482657,12194.87,15792.94,priority
1329,34482664,11570.16,15905.51,priority
1330,3452173675,10224.81,16220.01,priority
1331,3452312336,11267.25,17627.77,priority
1332,3452312539,11577.96,17932.25,priority
1333,3452312562,10971.28,18027.91,priority
1334,3452312573,11575.36,18075.12,priority
1335,3469626071,10982.26,15340.25,priority
1336,3469981818,10904.14,15486.22,right_before_left
1337,3474691782,10708.44,14998.68,priority
1338,350045877,12821.72,17435.29,priority
1339,3507756723,13423.71,18865.34,priority
1340,353115081,14663.32,19419.98,priority
1341,3531830379,13466.03,18810.61,priority
1342,3531830381,13447.03,19109.19,right_before_left
1343,3531830382,13346.09,19418.89,priority
1344,3531830383,13072.53,20003.96,priority
1345,3555758982,13341.85,18255.03,priority
1346,3561538953,10167.16,19157.91,priority
1347,3588475451,14523.37,17259.48,priority
1348,359083,11176.13,15475.54,traffic_light
1349,359084,11163.05,15494.37,traffic_light
1350,359330204,13229.68,17392.68,priority
1351,359544,11017.80,15303.95,traffic_light
1352,359545,11036.06,15283.73,traffic_light
1353,359930,11282.66,15058.23,traffic_light
1354,359934,11648.11,14815.41,dead_end
1355,359935,11238.07,15410.02,right_before_left
1356,359938,11549.73,15174.49,priority
1357,359940,11765.86,15023.00,traffic_light
1358,359941,11905.58,14927.34,priority
1359,359979,11965.70,16544.91,priority
1360,359990,11665.83,16201.87,traffic_light
1361,359992,11614.40,16123.18,traffic_light
1362,359993,11594.24,16137.25,traffic_light
1363,359994,11571.90,16060.75,traffic_light
1364,359995,11552.04,16074.90,traffic_light
1365,359996,11495.59,15950.03,traffic_light
1366,359997,11480.72,15958.73,traffic_light
1367,360012,10994.28,15675.44,right_before_left
1368,360014,10940.23,15382.00,traffic_light
1369,360015,10871.26,15438.13,priority
1370,360016,10800.75,15490.25,priority
1371,36141213,11540.12,16013.16,priority
1372,36141214,11726.39,15901.59,priority
1373,36141215,11756.02,15949.15,priority
1374,36141216,11795.08,16012.61,priority
1375,36141217,11843.50,16086.51,priority
1376,36141219,11815.02,16043.73,priority
1377,36141220,11918.27,15987.43,priority
1378,36141223,11753.74,15770.30,priority
1379,36141227,11759.60,15735.24,priority
1380,36141228,11945.56,15846.76,priority
1381,36141230,12010.64,16114.83,right_before_left
1382,36141232,11773.39,15975.91,priority
1383,3616063556,11694.64,18422.93,priority
1384,366561024,13013.57,16255.93,priority
1385,366579933,12577.60,16871.62,priority
1386,366579934,12621.36,16897.26,priority
1387,366680900,14700.45,18746.69,right_before_left
1388,366680902,14713.35,18684.12,priority
1389,366682452,14767.37,18776.83,right_before_left
1390,366682453,14779.45,18710.72,priority
1391,366682455,14821.93,18720.84,priority
1392,366683201,14638.30,19015.10,priority
1393,366686316,14361.07,19025.52,priority
1394,366686317,14546.59,19019.70,priority
1395,366686318,14443.82,19021.62,priority
1396,366686322,14499.75,18887.99,priority
1397,366686326,14527.90,19019.91,priority
1398,366698447,14492.34,18722.02,priority
1399,366701269,14490.86,18677.10,priority
1400,366701270,14518.63,18623.13,priority
1401,366701274,14484.46,18627.89,right_before_left
1402,366701275,14448.53,18629.59,right_before_left
1403,366701276,14454.43,18676.22,priority
1404,366704032,14468.41,18519.17,priority
1405,366704040,14314.64,18552.16,priority
1406,366704466,14312.29,18530.28,priority
1407,366704472,14398.70,18543.77,right_before_left
1408,366705903,14412.76,18631.56,right_before_left
1409,366705904,14423.99,18728.84,priority
1410,3667506488,13498.37,19218.61,priority
1411,3668362970,10468.80,15677.76,priority
1412,3679193830,11748.64,16354.82,priority
1413,367944291,14555.56,15206.80,priority
1414,36832212,12317.25,15257.60,traffic_light
1415,36834889,11260.15,15071.85,priority
1416,38443756,12110.07,16106.04,priority
1417,38443758,12094.11,16099.35,priority
1418,38443762,12058.20,16563.47,traffic_light
1419,38443766,11985.49,16613.43,priority
1420,38443846,11277.99,17690.86,traffic_light
1421,38443853,11310.85,17941.27,priority
1422,38443859,11237.12,17782.26,priority
1423,38443860,11197.58,17784.14,priority
1424,38443861,11242.76,17732.29,priority
1425,38443862,11248.53,17778.93,priority
1426,387745129,11254.09,15168.85,priority
1427,388561089,14361.50,16755.37,right_before_left
1428,391299903,11629.61,16535.54,priority
1429,394001227,14885.77,17137.81,traffic_light
1430,394001505,14865.75,17142.80,traffic_light
1431,395576169,14922.93,18071.21,traffic_light
1432,39579178,10922.87,15095.79,priority
1433,396961,12417.40,15412.01,priority
1434,396964,12432.68,15473.30,priority
1435,396970,12715.46,15787.88,priority
1436,396971,12761.12,15820.25,priority
1437,396979,12675.54,15584.82,priority
1438,396989,13414.33,15960.77,priority
1439,396990,13507.38,16010.18,priority
1440,396991,13507.67,16021.56,priority
1441,396996,13929.39,16172.65,priority
1442,397006,14777.36,16311.86,priority
1443,39912162,11095.55,15221.25,priority
1444,40861526,11892.54,15242.03,priority
1445,40867755,12719.86,15767.94,priority
1446,41003123,12102.86,15732.86,priority
1447,41003127,12251.92,15750.66,priority
1448,41003136,12341.96,15356.63,traffic_light
1449,41008179,12138.03,16100.15,priority
1450,41010022,12248.03,15801.57,priority
1451,41011058,11729.48,16295.83,priority
1452,41011061,11911.57,16187.64,priority
1453,41011063,12055.10,16075.50,priority
1454,411714656,12074.93,15921.86,priority
1455,411714666,12235.57,16017.63,priority
1456,411726925,12297.32,15818.02,traffic_light
1457,419029766,9901.54,16253.08,priority
1458,423154,9842.03,15058.24,traffic_light
1459,423161,9923.66,15783.88,priority
1460,423164,10090.70,16034.02,priority
1461,423166,10213.69,16221.23,traffic_light
1462,423175,10896.45,17173.73,priority
1463,423184,10531.02,15508.46,priority
1464,423185,10499.77,15608.42,priority
1465,423207,10224.48,16237.35,traffic_light
1466,423208,10219.16,16210.38,priority
1467,428469518,11186.24,16220.82,priority
1468,429505387,11235.23,16310.58,priority
1469,436194568,11590.85,17954.17,priority
1470,436194569,11585.27,17970.89,priority
1471,436194580,11295.02,18066.62,priority
1472,449224,14027.41,15487.02,priority
1473,449249,14013.00,15409.58,priority
1474,449262,13124.65,14979.14,dead_end
1475,449861,11233.40,16000.29,priority
1476,453611620,13467.42,16243.62,priority
1477,457873,12431.02,15536.61,priority
1478,457886,12498.78,15446.73,priority
1479,457887,12430.63,15515.89,priority
1480,457897,10113.17,19945.74,priority
1481,457908,11195.28,18304.86,priority
1482,457912,11364.82,17845.22,priority
1483,457915,11521.06,17335.36,priority
1484,457916,11490.23,17442.99,priority
1485,457921,11832.88,16791.99,priority
1486,457923,12085.76,16184.01,priority
1487,457924,12063.90,16191.46,priority
1488,457932,11551.01,17886.43,priority
1489,457933,11446.67,17782.64,priority
1490,457935,11359.32,17710.65,priority
1491,457936,11357.44,17693.19,priority
1492,457937,11272.18,17633.92,traffic_light
1493,457948,11475.45,17419.58,priority
1494,457953,11364.74,17748.24,priority
1495,457954,11294.23,18024.20,priority
1496,457955,11405.07,17730.18,priority
1497,457961,11421.77,17656.11,priority
1498,457990,12662.21,15031.11,priority
1499,458025,11849.42,15570.94,priority
1500,458602896,13202.30,15027.67,priority
1501,458602898,13179.09,14988.28,dead_end
1502,458603536,13233.98,15023.65,priority
1503,459030231,10179.91,17755.30,priority
1504,466438021,10040.74,16063.78,priority
1505,474277,13504.86,20240.71,dead_end
1506,474316,14858.09,16020.79,traffic_light
1507,474320,14857.98,16001.51,priority
1508,474321,14848.83,16015.46,priority
1509,474323,14828.49,16002.76,priority
1510,474334,14447.38,15767.93,priority
1511,474339,14230.73,15592.81,traffic_light
1512,474342,14183.00,15526.66,priority
1513,474459,13206.28,15005.71,traffic_light
1514,476180,13452.90,18942.95,priority
1515,476184,13639.98,18010.21,priority
1516,476189,13810.68,16999.70,priority
1517,476312432,11445.46,16144.93,priority
1518,482056696,12694.11,17473.69,right_before_left
1519,482056698,12736.76,17434.37,priority
1520,482752587,12954.40,18804.51,priority
1521,497798025,11375.93,16676.71,priority
1522,51232058,10283.07,15849.53,priority
1523,51232066,10694.02,15953.07,priority
1524,51233306,10896.87,15781.05,priority
1525,51233307,10776.86,15911.68,right_before_left
1526,512505737,12370.04,15321.44,priority
1527,51452708,14884.87,18794.79,priority
1528,51452725,13987.65,15468.29,priority
1529,52149756,13452.77,16617.37,priority
1530,52149757,13142.20,16445.00,right_before_left
1531,52149759,13074.18,16324.67,right_before_left
1532,52149760,13162.17,16327.34,priority
1533,52149761,13224.30,16459.94,right_before_left
1534,52155612,11395.57,16010.81,right_before_left
1535,52155619,11304.85,16064.82,right_before_left
1536,52155641,11208.12,16139.10,priority
1537,52155651,11115.02,16137.12,priority
1538,52155654,11152.71,16056.21,traffic_light
1539,52155660,11189.12,16031.01,traffic_light
1540,52155664,11264.99,15980.05,traffic_light
1541,52155668,11343.41,15929.63,priority
1542,52155672,11517.30,16014.75,priority
1543,52155686,11433.98,16068.51,priority
1544,52155690,11407.83,16085.18,priority
1545,52155697,11335.78,16129.60,priority
1546,52155706,11471.98,16125.11,right_before_left
1547,52155755,11392.00,16260.50,priority
1548,52155761,11455.71,16222.83,priority
1549,52155780,11508.23,16338.29,right_before_left
1550,52155781,11486.40,16342.18,right_before_left
1551,52155786,11435.81,16353.29,priority
1552,52155801,11389.08,16473.05,priority
1553,52155807,11412.79,16484.42,priority
1554,52155811,11379.71,16523.50,priority
1555,52155814,11321.58,16620.35,right_before_left
1556,52155819,11505.83,16436.81,priority
1557,52155821,11587.22,16502.92,priority
1558,52155822,11518.75,16456.41,priority
1559,52155828,11417.85,16618.02,priority
1560,52155842,11333.98,16635.61,right_before_left
1561,52155855,11483.12,16660.36,priority
1562,52155861,11552.76,16705.88,priority
1563,52155868,11568.81,16716.67,priority
1564,52155874,11596.11,16677.56,priority
1565,52155878,11579.59,16666.37,priority
1566,52155889,11732.65,16465.04,priority
1567,52155891,11921.23,16529.89,priority
1568,52155897,11870.35,16592.09,priority
1569,52155900,11755.49,16599.27,priority
1570,52155904,11810.81,16631.29,priority
1571,52155909,11831.70,16643.26,priority
1572,52155921,11798.96,16650.30,priority
1573,52155934,11727.95,16764.80,priority
1574,52155938,11668.58,16724.27,priority
1575,52155942,11526.16,16784.48,priority
1576,52155947,11595.27,16833.72,priority
1577,52155953,11658.49,16880.04,priority
